ID_BIO_FISH;date;Month;Year;Species;Port;LengthClass;Weight;Sex;MaturityStage;Age
550110;27/04/2009;4;2009;WHB;MATOSINHOS;22;68.86;M;2;2
550111;27/04/2009;4;2009;WHB;MATOSINHOS;22;75.59;M;2;2
550112;27/04/2009;4;2009;WHB;MATOSINHOS;23;77.51;M;2;2
550113;27/04/2009;4;2009;WHB;MATOSINHOS;23;74.93;M;2;2
550114;27/04/2009;4;2009;WHB;MATOSINHOS;23;75.15;M;2;2
550115;27/04/2009;4;2009;WHB;MATOSINHOS;23;80.73;M;2;2
550116;27/04/2009;4;2009;WHB;MATOSINHOS;23;79.91;M;2;2
550117;27/04/2009;4;2009;WHB;MATOSINHOS;23;76.02;M;2;2
550118;27/04/2009;4;2009;WHB;MATOSINHOS;23;83.03;M;2;2
550119;27/04/2009;4;2009;WHB;MATOSINHOS;23;67.21;M;2;2
550120;27/04/2009;4;2009;WHB;MATOSINHOS;23;77.39;M;2;2
550121;27/04/2009;4;2009;WHB;MATOSINHOS;23;75.93;M;2;3
550122;27/04/2009;4;2009;WHB;MATOSINHOS;24;86.52;M;2;3
550123;27/04/2009;4;2009;WHB;MATOSINHOS;24;82.8;M;2;2
550124;27/04/2009;4;2009;WHB;MATOSINHOS;24;75.42;F;2;2
550125;27/04/2009;4;2009;WHB;MATOSINHOS;24;90.38;M;2;2
550126;27/04/2009;4;2009;WHB;MATOSINHOS;24;88.19;M;2;2
550127;27/04/2009;4;2009;WHB;MATOSINHOS;24;87.7;M;2;2
550128;27/04/2009;4;2009;WHB;MATOSINHOS;24;99.75;F;2;2
550129;27/04/2009;4;2009;WHB;MATOSINHOS;24;92.84;M;2;2
550130;27/04/2009;4;2009;WHB;MATOSINHOS;24;84.68;M;2;3
550131;27/04/2009;4;2009;WHB;MATOSINHOS;24;91.84;M;2;2
550132;27/04/2009;4;2009;WHB;MATOSINHOS;25;108.07;M;2;3
550133;27/04/2009;4;2009;WHB;MATOSINHOS;25;101.65;F;5;2
550134;27/04/2009;4;2009;WHB;MATOSINHOS;25;108.04;M;5;2
550135;27/04/2009;4;2009;WHB;MATOSINHOS;25;92.98;M;2;3
550136;27/04/2009;4;2009;WHB;MATOSINHOS;25;90.25;M;2;3
550137;27/04/2009;4;2009;WHB;MATOSINHOS;25;88.9;I;;2
550138;27/04/2009;4;2009;WHB;MATOSINHOS;25;123.08;M;2;2
550139;27/04/2009;4;2009;WHB;MATOSINHOS;25;122.45;M;2;2
550140;27/04/2009;4;2009;WHB;MATOSINHOS;25;135.42;M;2;3
550141;27/04/2009;4;2009;WHB;MATOSINHOS;25;105.51;F;5;2
550142;27/04/2009;4;2009;WHB;MATOSINHOS;26;111.29;F;5;3
550143;27/04/2009;4;2009;WHB;MATOSINHOS;26;145.61;F;5;3
550144;27/04/2009;4;2009;WHB;MATOSINHOS;26;114.75;M;2;2
550145;27/04/2009;4;2009;WHB;MATOSINHOS;26;117.2;F;5;3
550146;27/04/2009;4;2009;WHB;MATOSINHOS;26;135.08;F;5;2
550147;27/04/2009;4;2009;WHB;MATOSINHOS;26;131.96;F;5;2
541236;06/04/2009;4;2009;WHB;PENICHE;22;72.2;F;1;3
541237;06/04/2009;4;2009;WHB;PENICHE;22;69.5;M;3;2
541238;06/04/2009;4;2009;WHB;PENICHE;22;72.1;M;3;3
541239;06/04/2009;4;2009;WHB;PENICHE;22;69.7;I;;2
541240;06/04/2009;4;2009;WHB;PENICHE;22;68.3;M;2;2
541241;06/04/2009;4;2009;WHB;PENICHE;22;76.5;M;3;2
541242;06/04/2009;4;2009;WHB;PENICHE;22;75.2;M;2;2
541243;06/04/2009;4;2009;WHB;PENICHE;22;72.2;M;3;3
541244;06/04/2009;4;2009;WHB;PENICHE;22;72.3;M;3;3
541245;06/04/2009;4;2009;WHB;PENICHE;22;74;M;3;3
541246;06/04/2009;4;2009;WHB;PENICHE;23;83.2;F;3;3
541247;06/04/2009;4;2009;WHB;PENICHE;23;70.4;F;3;2
541248;06/04/2009;4;2009;WHB;PENICHE;23;75.5;M;3;3
541249;06/04/2009;4;2009;WHB;PENICHE;23;78.7;M;3;3
541250;06/04/2009;4;2009;WHB;PENICHE;23;66.2;M;3;3
541251;06/04/2009;4;2009;WHB;PENICHE;23;77.8;F;2;2
541252;06/04/2009;4;2009;WHB;PENICHE;23;77.5;M;3;3
541253;06/04/2009;4;2009;WHB;PENICHE;23;79.9;M;3;2
541254;06/04/2009;4;2009;WHB;PENICHE;23;80;M;3;3
541255;06/04/2009;4;2009;WHB;PENICHE;23;90.9;M;3;2
541256;06/04/2009;4;2009;WHB;PENICHE;24;84.8;M;3;2
541257;06/04/2009;4;2009;WHB;PENICHE;24;83.9;I;;3
541258;06/04/2009;4;2009;WHB;PENICHE;24;88.7;I;;3
541259;06/04/2009;4;2009;WHB;PENICHE;24;84.3;F;3;2
541260;06/04/2009;4;2009;WHB;PENICHE;24;90.3;M;3;3
541261;06/04/2009;4;2009;WHB;PENICHE;24;84.6;M;3;3
541262;06/04/2009;4;2009;WHB;PENICHE;24;82.2;M;3;3
541263;06/04/2009;4;2009;WHB;PENICHE;24;85.8;M;3;3
541264;06/04/2009;4;2009;WHB;PENICHE;24;94.5;M;3;3
541265;06/04/2009;4;2009;WHB;PENICHE;24;95.2;M;3;3
541266;06/04/2009;4;2009;WHB;PENICHE;25;92.6;F;2;4
541267;06/04/2009;4;2009;WHB;PENICHE;25;104.4;M;3;3
541268;06/04/2009;4;2009;WHB;PENICHE;25;86.7;F;2;3
541269;06/04/2009;4;2009;WHB;PENICHE;25;98;F;;3
541270;06/04/2009;4;2009;WHB;PENICHE;25;88.3;M;2;3
541271;06/04/2009;4;2009;WHB;PENICHE;25;105.5;F;2;2
541272;06/04/2009;4;2009;WHB;PENICHE;25;113.7;M;2;2
541273;06/04/2009;4;2009;WHB;PENICHE;25;89.3;F;2;4
541274;06/04/2009;4;2009;WHB;PENICHE;25;91.3;I;;2
541275;06/04/2009;4;2009;WHB;PENICHE;25;97.1;M;2;3
541276;06/04/2009;4;2009;WHB;PENICHE;26;104.8;F;2;4
541277;06/04/2009;4;2009;WHB;PENICHE;26;112.2;F;3;4
541278;06/04/2009;4;2009;WHB;PENICHE;26;89.1;I;;3
541279;06/04/2009;4;2009;WHB;PENICHE;26;95.6;F;2;3
541280;06/04/2009;4;2009;WHB;PENICHE;26;106.9;F;2;3
541281;06/04/2009;4;2009;WHB;PENICHE;26;112.2;F;2;2
541282;06/04/2009;4;2009;WHB;PENICHE;26;112.6;F;2;4
541283;06/04/2009;4;2009;WHB;PENICHE;26;97.7;F;2;3
541284;06/04/2009;4;2009;WHB;PENICHE;26;109.6;F;2;2
541285;06/04/2009;4;2009;WHB;PENICHE;26;90.2;F;2;3
541286;06/04/2009;4;2009;WHB;PENICHE;27;133.9;F;2;4
541287;06/04/2009;4;2009;WHB;PENICHE;27;131.6;F;2;3
541288;06/04/2009;4;2009;WHB;PENICHE;27;127.2;F;2;3
541289;30/04/2009;4;2009;WHB;PENICHE;22;73.72;M;2;2
541290;30/04/2009;4;2009;WHB;PENICHE;23;76.9;M;2;2
541291;30/04/2009;4;2009;WHB;PENICHE;23;69.22;M;2;2
541292;30/04/2009;4;2009;WHB;PENICHE;23;67.4;M;2;3
541293;30/04/2009;4;2009;WHB;PENICHE;24;87.19;M;2;2
541294;30/04/2009;4;2009;WHB;PENICHE;24;90.1;M;2;2
541295;30/04/2009;4;2009;WHB;PENICHE;24;78.13;F;2;2
541296;30/04/2009;4;2009;WHB;PENICHE;24;84.34;M;2;2
541297;30/04/2009;4;2009;WHB;PENICHE;24;75.85;F;1;2
541298;30/04/2009;4;2009;WHB;PENICHE;25;100.53;F;2;2
541299;30/04/2009;4;2009;WHB;PENICHE;25;97.56;M;2;2
541300;30/04/2009;4;2009;WHB;PENICHE;25;93.23;M;2;3
541301;30/04/2009;4;2009;WHB;PENICHE;25;98.67;I;;4
541302;30/04/2009;4;2009;WHB;PENICHE;25;101.93;M;2;3
541303;30/04/2009;4;2009;WHB;PENICHE;26;105.64;M;2;3
541304;30/04/2009;4;2009;WHB;PENICHE;26;105.6;M;2;3
541305;30/04/2009;4;2009;WHB;PENICHE;26;103.24;M;2;3
541306;30/04/2009;4;2009;WHB;PENICHE;26;106.6;M;2;3
541307;30/04/2009;4;2009;WHB;PENICHE;26;110.86;M;2;3
541308;30/04/2009;4;2009;WHB;PENICHE;27;104.3;M;2;6
541309;30/04/2009;4;2009;WHB;PENICHE;27;94.78;M;2;6
541310;30/04/2009;4;2009;WHB;PENICHE;27;118.58;M;2;7
541311;30/04/2009;4;2009;WHB;PENICHE;27;128.96;M;2;4
541312;30/04/2009;4;2009;WHB;PENICHE;27;110.61;I;;3
541313;30/04/2009;4;2009;WHB;PENICHE;28;111.69;M;2;6
541314;30/04/2009;4;2009;WHB;PENICHE;28;133.95;F;2;4
541315;30/04/2009;4;2009;WHB;PENICHE;28;123.56;F;2;4
541316;30/04/2009;4;2009;WHB;PENICHE;28;133.07;F;2;4
541317;30/04/2009;4;2009;WHB;PENICHE;28;135.05;F;2;3
541318;30/04/2009;4;2009;WHB;PENICHE;29;119.71;M;2;7
541319;30/04/2009;4;2009;WHB;PENICHE;29;153.59;I;;4
541320;30/04/2009;4;2009;WHB;PENICHE;29;93.38;F;2;6
541321;30/04/2009;4;2009;WHB;PENICHE;29;139.94;M;2;5
541322;30/04/2009;4;2009;WHB;PENICHE;29;141.2;M;2;4
541323;30/04/2009;4;2009;WHB;PENICHE;30;151.11;M;2;5
541324;30/04/2009;4;2009;WHB;PENICHE;30;156.77;F;2;4
541325;30/04/2009;4;2009;WHB;PENICHE;30;146.54;F;2;3
541326;30/04/2009;4;2009;WHB;PENICHE;30;120.61;I;;6
541327;30/04/2009;4;2009;WHB;PENICHE;31;134.68;F;5;4
541328;30/04/2009;4;2009;WHB;PENICHE;31;114.96;I;;7
541329;21/05/2009;5;2009;WHB;PENICHE;23;70.29;I;;3
541330;21/05/2009;5;2009;WHB;PENICHE;23;67.26;F;1;2
541331;21/05/2009;5;2009;WHB;PENICHE;24;86.84;M;2;2
541332;21/05/2009;5;2009;WHB;PENICHE;24;94.72;M;2;2
541333;21/05/2009;5;2009;WHB;PENICHE;24;83.96;M;2;2
541334;21/05/2009;5;2009;WHB;PENICHE;24;96.15;M;2;3
541335;21/05/2009;5;2009;WHB;PENICHE;24;94.85;M;2;3
541336;21/05/2009;5;2009;WHB;PENICHE;24;113.05;M;2;3
541337;21/05/2009;5;2009;WHB;PENICHE;24;93.93;M;2;3
541338;21/05/2009;5;2009;WHB;PENICHE;24;107.6;I;;4
541339;21/05/2009;5;2009;WHB;PENICHE;24;89.03;M;2;2
541340;21/05/2009;5;2009;WHB;PENICHE;24;90.17;F;2;3
541341;21/05/2009;5;2009;WHB;PENICHE;25;112.87;M;2;3
541342;21/05/2009;5;2009;WHB;PENICHE;25;112.03;M;2;3
541343;21/05/2009;5;2009;WHB;PENICHE;25;105.33;M;2;2
541344;21/05/2009;5;2009;WHB;PENICHE;25;111.58;M;2;4
541345;21/05/2009;5;2009;WHB;PENICHE;25;107.88;M;2;3
541346;21/05/2009;5;2009;WHB;PENICHE;25;113.48;M;2;4
541347;21/05/2009;5;2009;WHB;PENICHE;25;93.42;M;2;4
541348;21/05/2009;5;2009;WHB;PENICHE;25;114.59;M;2;4
541349;21/05/2009;5;2009;WHB;PENICHE;25;106.66;M;2;3
541350;21/05/2009;5;2009;WHB;PENICHE;25;112.08;M;2;3
541351;21/05/2009;5;2009;WHB;PENICHE;26;107.36;M;2;3
541352;21/05/2009;5;2009;WHB;PENICHE;26;110.55;I;;3
541353;21/05/2009;5;2009;WHB;PENICHE;26;102.87;F;2;3
541354;21/05/2009;5;2009;WHB;PENICHE;26;122.34;M;2;4
541355;21/05/2009;5;2009;WHB;PENICHE;26;116.92;M;2;2
541356;21/05/2009;5;2009;WHB;PENICHE;26;119.27;M;2;3
541357;21/05/2009;5;2009;WHB;PENICHE;26;114.01;F;2;3
541358;21/05/2009;5;2009;WHB;PENICHE;26;127.4;F;2;3
541359;21/05/2009;5;2009;WHB;PENICHE;26;115.02;M;2;3
541360;21/05/2009;5;2009;WHB;PENICHE;26;128.52;M;2;
541361;21/05/2009;5;2009;WHB;PENICHE;27;143.93;F;2;4
541362;21/05/2009;5;2009;WHB;PENICHE;27;121.76;M;2;5
541363;21/05/2009;5;2009;WHB;PENICHE;27;127.17;F;2;4
541364;21/05/2009;5;2009;WHB;PENICHE;27;146.73;F;2;4
541365;21/05/2009;5;2009;WHB;PENICHE;27;139.54;F;2;4
541366;21/05/2009;5;2009;WHB;PENICHE;27;136.96;F;2;2
551699;21/05/2009;5;2009;WHB;MATOSINHOS;22;63;M;1;2
551700;21/05/2009;5;2009;WHB;MATOSINHOS;22;63;M;1;2
551701;21/05/2009;5;2009;WHB;MATOSINHOS;22;82;M;1;2
551702;21/05/2009;5;2009;WHB;MATOSINHOS;23;68;M;1;2
551703;21/05/2009;5;2009;WHB;MATOSINHOS;23;72;M;1;2
551704;21/05/2009;5;2009;WHB;MATOSINHOS;23;82;M;1;2
551705;21/05/2009;5;2009;WHB;MATOSINHOS;23;74;M;2;2
551706;21/05/2009;5;2009;WHB;MATOSINHOS;23;76;M;2;2
551707;21/05/2009;5;2009;WHB;MATOSINHOS;23;73;F;1;2
551708;21/05/2009;5;2009;WHB;MATOSINHOS;23;78;M;2;2
551709;21/05/2009;5;2009;WHB;MATOSINHOS;23;69;M;1;2
551710;21/05/2009;5;2009;WHB;MATOSINHOS;23;74;M;2;2
551711;21/05/2009;5;2009;WHB;MATOSINHOS;23;82;M;2;2
551712;21/05/2009;5;2009;WHB;MATOSINHOS;24;69;M;2;2
551713;21/05/2009;5;2009;WHB;MATOSINHOS;24;93;M;2;2
551714;21/05/2009;5;2009;WHB;MATOSINHOS;24;91;M;2;2
551715;21/05/2009;5;2009;WHB;MATOSINHOS;24;102;M;1;2
551716;21/05/2009;5;2009;WHB;MATOSINHOS;24;98;M;2;2
551717;21/05/2009;5;2009;WHB;MATOSINHOS;24;81;I;;2
551718;21/05/2009;5;2009;WHB;MATOSINHOS;24;82;M;2;2
551719;21/05/2009;5;2009;WHB;MATOSINHOS;24;80;F;1;2
551720;21/05/2009;5;2009;WHB;MATOSINHOS;24;108;M;2;2
551721;21/05/2009;5;2009;WHB;MATOSINHOS;24;88;M;2;2
551722;21/05/2009;5;2009;WHB;MATOSINHOS;25;108;M;2;2
551723;21/05/2009;5;2009;WHB;MATOSINHOS;25;108;M;2;2
551724;21/05/2009;5;2009;WHB;MATOSINHOS;25;118;F;2;2
551725;21/05/2009;5;2009;WHB;MATOSINHOS;25;115;M;2;2
551726;21/05/2009;5;2009;WHB;MATOSINHOS;25;120;F;2;2
551727;21/05/2009;5;2009;WHB;MATOSINHOS;25;108;M;2;3
551728;21/05/2009;5;2009;WHB;MATOSINHOS;25;107;M;2;3
551729;21/05/2009;5;2009;WHB;MATOSINHOS;25;99;M;2;3
551730;21/05/2009;5;2009;WHB;MATOSINHOS;25;108;M;2;3
551731;21/05/2009;5;2009;WHB;MATOSINHOS;25;86;F;2;3
551732;21/05/2009;5;2009;WHB;MATOSINHOS;26;109;M;2;3
551733;21/05/2009;5;2009;WHB;MATOSINHOS;26;156;F;2;3
551734;21/05/2009;5;2009;WHB;MATOSINHOS;26;117;M;2;3
551735;21/05/2009;5;2009;WHB;MATOSINHOS;26;131;F;2;3
551736;21/05/2009;5;2009;WHB;MATOSINHOS;26;129;M;2;3
551737;21/05/2009;5;2009;WHB;MATOSINHOS;26;126;M;2;3
549928;29/06/2009;6;2009;WHB;MATOSINHOS;22;61.64;M;2;2
549929;29/06/2009;6;2009;WHB;MATOSINHOS;22;71.02;M;2;2
549930;29/06/2009;6;2009;WHB;MATOSINHOS;22;70.63;M;2;2
549931;29/06/2009;6;2009;WHB;MATOSINHOS;22;52.37;I;;2
549932;29/06/2009;6;2009;WHB;MATOSINHOS;22;73.2;M;2;2
549933;29/06/2009;6;2009;WHB;MATOSINHOS;22;61.11;M;2;2
549934;29/06/2009;6;2009;WHB;MATOSINHOS;23;80.59;M;2;2
549935;29/06/2009;6;2009;WHB;MATOSINHOS;23;94.63;F;2;3
549936;29/06/2009;6;2009;WHB;MATOSINHOS;23;90.33;M;2;3
549937;29/06/2009;6;2009;WHB;MATOSINHOS;23;87.72;M;2;3
549991;29/06/2009;6;2009;WHB;MATOSINHOS;23;78.91;F;2;3
549992;29/06/2009;6;2009;WHB;MATOSINHOS;23;97.74;M;2;3
549993;29/06/2009;6;2009;WHB;MATOSINHOS;23;83.89;F;2;3
549994;29/06/2009;6;2009;WHB;MATOSINHOS;23;100.42;F;2;3
549995;29/06/2009;6;2009;WHB;MATOSINHOS;23;91.72;M;2;3
549996;29/06/2009;6;2009;WHB;MATOSINHOS;23;85.24;M;2;3
549997;29/06/2009;6;2009;WHB;MATOSINHOS;24;101.91;M;2;2
549998;29/06/2009;6;2009;WHB;MATOSINHOS;24;106.08;F;2;3
549999;29/06/2009;6;2009;WHB;MATOSINHOS;24;84;I;;3
550000;29/06/2009;6;2009;WHB;MATOSINHOS;24;89.71;M;5;3
550001;29/06/2009;6;2009;WHB;MATOSINHOS;24;66.22;M;2;3
550002;29/06/2009;6;2009;WHB;MATOSINHOS;24;97.27;F;2;3
550003;29/06/2009;6;2009;WHB;MATOSINHOS;24;91.27;M;2;3
550004;29/06/2009;6;2009;WHB;MATOSINHOS;24;103.27;F;2;3
550005;29/06/2009;6;2009;WHB;MATOSINHOS;24;97.77;M;2;3
550006;29/06/2009;6;2009;WHB;MATOSINHOS;24;100.67;F;2;3
550007;29/06/2009;6;2009;WHB;MATOSINHOS;25;112.07;F;2;3
550008;29/06/2009;6;2009;WHB;MATOSINHOS;25;106.06;F;2;3
550009;29/06/2009;6;2009;WHB;MATOSINHOS;25;101.76;M;2;3
550010;29/06/2009;6;2009;WHB;MATOSINHOS;25;110.94;M;2;3
550041;29/06/2009;6;2009;WHB;MATOSINHOS;25;104.37;M;2;3
550042;29/06/2009;6;2009;WHB;MATOSINHOS;25;115;M;2;3
550043;29/06/2009;6;2009;WHB;MATOSINHOS;25;97.64;M;2;3
550044;29/06/2009;6;2009;WHB;MATOSINHOS;25;106.67;M;2;3
550045;29/06/2009;6;2009;WHB;MATOSINHOS;25;112.73;M;2;3
550046;29/06/2009;6;2009;WHB;MATOSINHOS;25;111.58;F;5;3
550047;29/06/2009;6;2009;WHB;MATOSINHOS;26;130.95;M;2;3
550048;29/06/2009;6;2009;WHB;MATOSINHOS;26;150.87;F;5;3
550049;29/06/2009;6;2009;WHB;MATOSINHOS;26;111.3;M;2;3
550050;29/06/2009;6;2009;WHB;MATOSINHOS;26;123.52;F;2;3
550051;29/06/2009;6;2009;WHB;MATOSINHOS;27;124.98;F;5;3
541367;15/06/2009;6;2009;WHB;PORTIMAO;23;72.85;M;2;1
541368;15/06/2009;6;2009;WHB;PORTIMAO;26;117.66;M;2;4
541369;15/06/2009;6;2009;WHB;PORTIMAO;26;155.12;M;2;
541370;15/06/2009;6;2009;WHB;PORTIMAO;27;130.67;M;2;2
541371;15/06/2009;6;2009;WHB;PORTIMAO;27;141.72;M;2;3
541372;15/06/2009;6;2009;WHB;PORTIMAO;27;153.7;M;5;3
541373;15/06/2009;6;2009;WHB;PORTIMAO;27;155.28;M;2;3
541374;15/06/2009;6;2009;WHB;PORTIMAO;27;153.83;M;2;3
541375;15/06/2009;6;2009;WHB;PORTIMAO;27;125.14;M;5;4
541376;15/06/2009;6;2009;WHB;PORTIMAO;27;141.53;F;5;2
541377;15/06/2009;6;2009;WHB;PORTIMAO;27;156.61;M;2;2
541378;15/06/2009;6;2009;WHB;PORTIMAO;28;159.52;I;;3
541379;15/06/2009;6;2009;WHB;PORTIMAO;28;172.79;F;5;3
541380;15/06/2009;6;2009;WHB;PORTIMAO;28;153.77;F;5;2
541381;15/06/2009;6;2009;WHB;PORTIMAO;28;161.65;I;;2
541382;15/06/2009;6;2009;WHB;PORTIMAO;28;155.31;F;2;3
541383;15/06/2009;6;2009;WHB;PORTIMAO;28;153.48;F;2;3
541384;15/06/2009;6;2009;WHB;PORTIMAO;28;162.46;M;2;3
541385;15/06/2009;6;2009;WHB;PORTIMAO;28;161.05;F;5;2
541386;15/06/2009;6;2009;WHB;PORTIMAO;28;169.04;F;5;4
541387;15/06/2009;6;2009;WHB;PORTIMAO;28;146.61;M;5;3
541388;15/06/2009;6;2009;WHB;PORTIMAO;29;181.27;I;;2
541389;15/06/2009;6;2009;WHB;PORTIMAO;29;182.51;M;5;4
541390;15/06/2009;6;2009;WHB;PORTIMAO;29;181.6;F;5;2
541391;15/06/2009;6;2009;WHB;PORTIMAO;29;161.44;F;2;2
541392;15/06/2009;6;2009;WHB;PORTIMAO;29;175.51;F;5;2
541393;15/06/2009;6;2009;WHB;PORTIMAO;29;146.15;F;2;3
541394;15/06/2009;6;2009;WHB;PORTIMAO;29;165.72;F;5;3
541395;15/06/2009;6;2009;WHB;PORTIMAO;29;171.52;F;5;3
541396;15/06/2009;6;2009;WHB;PORTIMAO;30;179.74;I;;4
541397;15/06/2009;6;2009;WHB;PORTIMAO;30;176.74;M;5;3
541398;15/06/2009;6;2009;WHB;PORTIMAO;30;198.6;F;5;3
541399;15/06/2009;6;2009;WHB;PORTIMAO;30;196.66;F;2;3
541400;15/06/2009;6;2009;WHB;PORTIMAO;30;164.02;F;5;3
541401;15/06/2009;6;2009;WHB;PORTIMAO;30;187.83;I;;7
541402;15/06/2009;6;2009;WHB;PORTIMAO;30;210.51;F;5;4
541403;15/06/2009;6;2009;WHB;PORTIMAO;31;233.19;M;2;7
541404;15/06/2009;6;2009;WHB;PORTIMAO;31;205.27;F;5;3
541405;26/06/2009;6;2009;WHB;PENICHE;23;89.2;M;1;3
541406;26/06/2009;6;2009;WHB;PENICHE;23;81.7;F;1;2
541407;26/06/2009;6;2009;WHB;PENICHE;23;73.6;F;2;2
541408;26/06/2009;6;2009;WHB;PENICHE;23;79.8;M;1;2
541409;26/06/2009;6;2009;WHB;PENICHE;23;70;F;1;3
541410;26/06/2009;6;2009;WHB;PENICHE;23;83.8;F;1;3
541411;26/06/2009;6;2009;WHB;PENICHE;24;88.6;I;;3
541412;26/06/2009;6;2009;WHB;PENICHE;24;93.5;F;1;2
541413;26/06/2009;6;2009;WHB;PENICHE;24;93.1;M;2;2
541414;26/06/2009;6;2009;WHB;PENICHE;24;79.7;M;2;2
541415;26/06/2009;6;2009;WHB;PENICHE;24;92.1;M;1;3
541416;26/06/2009;6;2009;WHB;PENICHE;24;89.7;F;1;3
541417;26/06/2009;6;2009;WHB;PENICHE;24;96.9;M;1;3
541418;26/06/2009;6;2009;WHB;PENICHE;24;93.2;F;2;4
541419;26/06/2009;6;2009;WHB;PENICHE;24;89.7;F;2;3
541420;26/06/2009;6;2009;WHB;PENICHE;24;85.7;I;;3
541421;26/06/2009;6;2009;WHB;PENICHE;25;90.1;F;2;3
541422;26/06/2009;6;2009;WHB;PENICHE;25;97.4;F;2;3
541423;26/06/2009;6;2009;WHB;PENICHE;25;104;M;2;3
541424;26/06/2009;6;2009;WHB;PENICHE;25;100.1;M;2;3
541425;26/06/2009;6;2009;WHB;PENICHE;25;103.6;M;2;3
541426;26/06/2009;6;2009;WHB;PENICHE;25;102.6;M;2;3
541427;26/06/2009;6;2009;WHB;PENICHE;25;100.6;M;2;4
541428;26/06/2009;6;2009;WHB;PENICHE;25;106.1;I;;3
541429;26/06/2009;6;2009;WHB;PENICHE;25;101;I;;
541430;26/06/2009;6;2009;WHB;PENICHE;25;104.7;F;2;
541431;26/06/2009;6;2009;WHB;PENICHE;26;99.8;F;3;3
541432;26/06/2009;6;2009;WHB;PENICHE;26;96.3;F;2;3
541433;26/06/2009;6;2009;WHB;PENICHE;26;112.3;F;5;3
541434;26/06/2009;6;2009;WHB;PENICHE;26;107.1;F;2;
541435;26/06/2009;6;2009;WHB;PENICHE;26;101;M;2;2
541436;26/06/2009;6;2009;WHB;PENICHE;26;114.2;M;2;3
541437;26/06/2009;6;2009;WHB;PENICHE;26;100.7;M;2;4
541438;26/06/2009;6;2009;WHB;PENICHE;26;114.1;F;2;3
541439;26/06/2009;6;2009;WHB;PENICHE;26;105.2;F;2;3
541440;26/06/2009;6;2009;WHB;PENICHE;26;94.9;I;;3
541441;26/06/2009;6;2009;WHB;PENICHE;27;115.7;F;3;3
541442;26/06/2009;6;2009;WHB;PENICHE;27;118.6;F;3;2
541443;26/06/2009;6;2009;WHB;PENICHE;27;122.7;F;3;3
541444;26/06/2009;6;2009;WHB;PENICHE;27;120.9;F;3;3
541445;26/06/2009;6;2009;WHB;PENICHE;27;124;F;2;3
541446;26/06/2009;6;2009;WHB;PENICHE;27;110;F;2;3
541447;26/06/2009;6;2009;WHB;PENICHE;27;110.5;F;2;3
541448;26/06/2009;6;2009;WHB;PENICHE;27;128.2;M;2;2
541449;26/06/2009;6;2009;WHB;PENICHE;27;116.6;M;2;3
541450;26/06/2009;6;2009;WHB;PENICHE;27;124.3;F;5;3
541451;26/06/2009;6;2009;WHB;PENICHE;28;126.9;F;5;2
541452;26/06/2009;6;2009;WHB;PENICHE;28;117.4;M;2;7
541453;26/06/2009;6;2009;WHB;PENICHE;28;141.5;F;2;3
541454;26/06/2009;6;2009;WHB;PENICHE;28;116.8;F;2;3
541455;26/06/2009;6;2009;WHB;PENICHE;28;135.1;F;2;3
541456;26/06/2009;6;2009;WHB;PENICHE;28;144;F;2;4
541457;26/06/2009;6;2009;WHB;PENICHE;28;164.8;F;3;3
541458;26/06/2009;6;2009;WHB;PENICHE;28;130.7;M;2;3
541459;26/06/2009;6;2009;WHB;PENICHE;29;;F;5;3
541460;26/06/2009;6;2009;WHB;PENICHE;29;162.8;F;3;3
541461;26/06/2009;6;2009;WHB;PENICHE;29;151;F;2;4
541462;26/06/2009;6;2009;WHB;PENICHE;30;144.1;F;5;4
541463;26/06/2009;6;2009;WHB;PENICHE;30;124;F;3;4
541464;26/06/2009;6;2009;WHB;PENICHE;31;162.9;F;5;7
541466;13/07/2009;7;2009;WHB;PENICHE;11;8.06;;;0
541467;13/07/2009;7;2009;WHB;PENICHE;13;10.74;;;0
541468;13/07/2009;7;2009;WHB;PENICHE;23;82.6;F;1;3
541469;13/07/2009;7;2009;WHB;PENICHE;23;85;M;1;2
541470;13/07/2009;7;2009;WHB;PENICHE;24;97.1;M;1;3
541471;13/07/2009;7;2009;WHB;PENICHE;24;85.2;F;1;3
541472;13/07/2009;7;2009;WHB;PENICHE;24;90.4;M;2;3
541473;13/07/2009;7;2009;WHB;PENICHE;24;84.3;I;;2
541474;13/07/2009;7;2009;WHB;PENICHE;24;84.8;M;1;3
541475;13/07/2009;7;2009;WHB;PENICHE;24;89;M;2;3
541476;13/07/2009;7;2009;WHB;PENICHE;24;90.4;I;;2
541477;13/07/2009;7;2009;WHB;PENICHE;24;84.6;I;;2
541478;13/07/2009;7;2009;WHB;PENICHE;24;97;I;;3
541479;13/07/2009;7;2009;WHB;PENICHE;24;94.1;I;;3
541480;13/07/2009;7;2009;WHB;PENICHE;25;102.2;F;1;2
541481;13/07/2009;7;2009;WHB;PENICHE;25;107.7;F;2;3
541482;13/07/2009;7;2009;WHB;PENICHE;25;96.9;I;;3
541483;13/07/2009;7;2009;WHB;PENICHE;25;106.6;F;5;2
541484;13/07/2009;7;2009;WHB;PENICHE;25;103.1;I;;3
541485;13/07/2009;7;2009;WHB;PENICHE;25;99.7;M;1;3
541486;13/07/2009;7;2009;WHB;PENICHE;25;106.9;F;5;3
541487;13/07/2009;7;2009;WHB;PENICHE;25;110.8;F;5;2
