"Record_type";"Sampling_type";"Landing_country";"Vessel_flag_country";"Year";"Project";"Trip_number";"Station_number";"Species";"Catch_category";"Landing_category";"Comm_size_cat_scale";"Comm_size_cat";"Subsampling_category";"Sex";"Weight";"Subsample_weight";"Length_code"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818658";"23";"105919";"DIS";"HUC";;NULL;;;"1450000";"1450000";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818658";"23";"126436";"LAN";"HUC";;NULL;;;"11936000";"976205";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818658";"23";"126441";"LAN";"HUC";;NULL;;;"550000";"35460";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818658";"23";"126757";"DIS";"HUC";;NULL;;;"63760";"63760";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818658";"24";"105919";"DIS";"HUC";;NULL;;;"4925000";"4925000";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818658";"24";"126436";"LAN";"HUC";;NULL;;;"10113000";"10113000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818658";"24";"126441";"LAN";"HUC";;NULL;;;"426000";"426000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"2";"105865";"DIS";"HUC";;NULL;;;"6335";"6335";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"2";"126436";"DIS";"HUC";;NULL;;;"440";"440";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"2";"126436";"LAN";"HUC";;NULL;;;"23417000";"1399735";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"2";"126441";"LAN";"HUC";;NULL;;;"8985";"8985";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"2";"126447";"DIS";"HUC";;NULL;;;"2270";"2270";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"2";"126757";"DIS";"HUC";;NULL;;;"40800";"40800";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"2";"126758";"DIS";"HUC";;NULL;;;"735";"735";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"2";"126758";"LAN";"HUC";;NULL;;;"3465";"3465";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"2";"126759";"LAN";"HUC";;NULL;;;"6660";"6660";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"2";"127137";"DIS";"HUC";;NULL;;;"630";"630";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"3";"126436";"LAN";"HUC";;NULL;;;"22307000";"22307000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"3";"126441";"LAN";"HUC";;NULL;;;"384000";"384000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"4";"105865";"DIS";"HUC";;NULL;;;"3065";"3065";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"4";"126436";"DIS";"HUC";;NULL;;;"500";"500";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"4";"126436";"LAN";"HUC";;NULL;;;"8549000";"1680725";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"4";"126441";"LAN";"HUC";;NULL;;;"9380";"9380";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"4";"126757";"DIS";"HUC";;NULL;;;"78905";"78905";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"4";"126758";"DIS";"HUC";;NULL;;;"780";"780";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"4";"126759";"LAN";"HUC";;NULL;;;"12415";"12415";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"5";"126436";"LAN";"HUC";;NULL;;;"4460000";"4460000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"8";"105865";"DIS";"HUC";;NULL;;;"13115";"13115";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"8";"126436";"DIS";"HUC";;NULL;;;"1350";"1350";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"8";"126436";"LAN";"HUC";;NULL;;;"11151000";"829305";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"8";"126441";"LAN";"HUC";;NULL;;;"384000";"30565";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"8";"126447";"DIS";"HUC";;NULL;;;"3850";"3850";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"8";"126757";"DIS";"HUC";;NULL;;;"87920";"87920";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"8";"126758";"DIS";"HUC";;NULL;;;"1375";"1375";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"8";"126758";"LAN";"HUC";;NULL;;;"5590";"5590";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"8";"126759";"LAN";"HUC";;NULL;;;"68335";"68335";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"8";"127137";"DIS";"HUC";;NULL;;;"3120";"3120";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"8";"127144";"LAN";"HUC";;NULL;;;"1230";"1230";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"10";"105919";"DIS";"HUC";;NULL;;;"900000";"900000";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"10";"126436";"LAN";"HUC";;NULL;;;"13753000";"13753000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"10";"126441";"LAN";"HUC";;NULL;;;"384000";"384000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"11";"105865";"DIS";"HUC";;NULL;;;"4810";"4810";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"11";"126436";"DIS";"HUC";;NULL;;;"2165";"2165";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"11";"126436";"LAN";"HUC";;NULL;;;"7086000";"1406185";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"11";"126441";"LAN";"HUC";;NULL;;;"17045";"17045";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"11";"126757";"DIS";"HUC";;NULL;;;"78620";"78620";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"11";"126758";"DIS";"HUC";;NULL;;;"770";"770";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"11";"126758";"LAN";"HUC";;NULL;;;"7655";"7655";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"11";"126759";"LAN";"HUC";;NULL;;;"27695";"27695";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"11";"127137";"DIS";"HUC";;NULL;;;"3820";"3820";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"14";"105865";"DIS";"HUC";;NULL;;;"3475";"3475";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"14";"105894";"DIS";"HUC";;NULL;;;"285";"285";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"14";"126175";"DIS";"HUC";;NULL;;;"305";"305";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"14";"126175";"LAN";"HUC";;NULL;;;"840000";"55320";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"14";"126436";"DIS";"HUC";;NULL;;;"1865";"1865";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"14";"126436";"LAN";"HUC";;NULL;;;"19700000";"1144160";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"14";"126447";"DIS";"HUC";;NULL;;;"1635";"1635";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"14";"126757";"DIS";"HUC";;NULL;;;"35645";"35645";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"14";"126759";"LAN";"HUC";;NULL;;;"5610";"5610";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"14";"127137";"DIS";"HUC";;NULL;;;"640";"640";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"14";"127144";"LAN";"HUC";;NULL;;;"20000";"20000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"15";"126175";"LAN";"HUC";;NULL;;;"600000";"600000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"15";"126436";"LAN";"HUC";;NULL;;;"15983000";"15983000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"15";"127144";"LAN";"HUC";;NULL;;;"20000";"20000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"16";"105865";"DIS";"HUC";;NULL;;;"4105";"4105";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"16";"105919";"DIS";"HUC";;NULL;;;"700000";"700000";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"16";"126175";"LAN";"HUC";;NULL;;;"600000";"82625";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"16";"126436";"DIS";"HUC";;NULL;;;"950";"950";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"16";"126436";"LAN";"HUC";;NULL;;;"14868000";"1238955";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"16";"126447";"DIS";"HUC";;NULL;;;"3875";"3875";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"16";"126757";"DIS";"HUC";;NULL;;;"67740";"67740";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"16";"126758";"LAN";"HUC";;NULL;;;"6145";"6145";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"16";"126759";"LAN";"HUC";;NULL;;;"20510";"20510";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"16";"127138";"LAN";"HUC";;NULL;;;"35000";"35000";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"21";"126175";"LAN";"HUC";;NULL;;;"400000";"400000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"21";"126436";"LAN";"HUC";;NULL;;;"10036000";"10036000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"21";"126759";"LAN";"HUC";;NULL;;;"296000";"296000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"22";"105865";"DIS";"HUC";;NULL;;;"5390";"5390";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"22";"105919";"DIS";"HUC";;NULL;;;"375000";"375000";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"22";"126175";"LAN";"HUC";;NULL;;;"150000";"150000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"22";"126436";"DIS";"HUC";;NULL;;;"4745";"4745";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"22";"126436";"LAN";"HUC";;NULL;;;"13357000";"2041125";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"22";"126441";"LAN";"HUC";;NULL;;;"16895";"16895";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"22";"126757";"DIS";"HUC";;NULL;;;"144325";"144325";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"22";"126758";"DIS";"HUC";;NULL;;;"1170";"1170";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"22";"126758";"LAN";"HUC";;NULL;;;"396000";"4745";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"22";"126759";"LAN";"HUC";;NULL;;;"39405";"39405";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"22";"127137";"DIS";"HUC";;NULL;;;"5585";"5585";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"24";"126175";"LAN";"HUC";;NULL;;;"50000";"50000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"24";"126436";"LAN";"HUC";;NULL;;;"1859000";"1859000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818659";"24";"126759";"LAN";"HUC";;NULL;;;"100000";"100000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"1";"126436";"LAN";"HUC";;NULL;;;"1115000";"637255";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"4";"105865";"DIS";"HUC";;NULL;;;"6830";"6830";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"4";"126175";"LAN";"HUC";;NULL;;;"280000";"280000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"4";"126436";"LAN";"HUC";;NULL;;;"13381000";"1377775";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"4";"126441";"LAN";"HUC";;NULL;;;"9495";"9495";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"4";"126447";"DIS";"HUC";;NULL;;;"1725";"1725";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"4";"126757";"DIS";"HUC";;NULL;;;"91580";"91580";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"4";"126758";"DIS";"HUC";;NULL;;;"800";"800";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"4";"126758";"LAN";"HUC";;NULL;;;"11770";"11770";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"4";"126759";"LAN";"HUC";;NULL;;;"100000";"48035";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"4";"127137";"DIS";"HUC";;NULL;;;"5070";"5070";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"5";"126436";"LAN";"HUC";;NULL;;;"9293000";"9293000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"5";"126757";"DIS";"HUC";;NULL;;;"196000";"196000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"6";"105865";"DIS";"HUC";;NULL;;;"14625";"14625";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"6";"126175";"LAN";"HUC";;NULL;;;"250000";"250000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"6";"126436";"DIS";"HUC";;NULL;;;"2450";"2450";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"6";"126436";"LAN";"HUC";;NULL;;;"5576000";"2041815";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"6";"126447";"DIS";"HUC";;NULL;;;"3925";"3925";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"6";"126757";"DIS";"HUC";;NULL;;;"66085";"66085";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"6";"126758";"DIS";"HUC";;NULL;;;"765";"765";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"6";"126758";"LAN";"HUC";;NULL;;;"9365";"9365";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"6";"126759";"LAN";"HUC";;NULL;;;"45625";"45625";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"6";"127137";"DIS";"HUC";;NULL;;;"3540";"3540";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"10";"126436";"LAN";"HUC";;NULL;;;"20072000";"20072000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"11";"105865";"DIS";"HUC";;NULL;;;"2230";"2230";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"11";"126436";"DIS";"HUC";;NULL;;;"835";"835";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"11";"126436";"LAN";"HUC";;NULL;;;"9664000";"1570660";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"11";"126447";"DIS";"HUC";;NULL;;;"2135";"2135";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"11";"126757";"DIS";"HUC";;NULL;;;"97825";"97825";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"11";"126758";"LAN";"HUC";;NULL;;;"5380";"5380";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"11";"126759";"LAN";"HUC";;NULL;;;"43125";"43125";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"11";"127137";"DIS";"HUC";;NULL;;;"9510";"9510";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"12";"126436";"LAN";"HUC";;NULL;;;"4832000";"4832000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"13";"105865";"DIS";"HUC";;NULL;;;"3255";"3255";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"13";"126436";"LAN";"HUC";;NULL;;;"23417000";"1383075";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"13";"126441";"LAN";"HUC";;NULL;;;"24670";"24670";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"13";"126757";"DIS";"HUC";;NULL;;;"71025";"71025";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"13";"126759";"LAN";"HUC";;NULL;;;"196000";"19565";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"13";"127137";"DIS";"HUC";;NULL;;;"4795";"4795";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"16";"105865";"DIS";"HUC";;NULL;;;"12085";"12085";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"16";"105894";"DIS";"HUC";;NULL;;;"585";"585";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"16";"105901";"DIS";"HUC";;NULL;;;"7700";"7700";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"16";"126436";"DIS";"HUC";;NULL;;;"2370";"2370";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"16";"126436";"LAN";"HUC";;NULL;;;"17098000";"1521370";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"16";"126441";"LAN";"HUC";;NULL;;;"384000";"24380";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"16";"126757";"DIS";"HUC";;NULL;;;"76985";"76985";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"16";"126758";"LAN";"HUC";;NULL;;;"7565";"7565";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"16";"126759";"DIS";"HUC";;NULL;;;"935";"935";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"16";"126759";"LAN";"HUC";;NULL;;;"200000";"20950";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"16";"127137";"DIS";"HUC";;NULL;;;"5615";"5615";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"17";"126175";"LAN";"HUC";;NULL;;;"280000";"280000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"17";"126436";"LAN";"HUC";;NULL;;;"6319000";"6319000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"18";"105865";"DIS";"HUC";;NULL;;;"7635";"7635";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"18";"126175";"LAN";"HUC";;NULL;;;"200000";"200000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"18";"126436";"LAN";"HUC";;NULL;;;"10408000";"1663870";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"18";"126437";"DIS";"HUC";;NULL;;;"4435";"4435";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"18";"126441";"LAN";"HUC";;NULL;;;"84000";"84000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"18";"126757";"DIS";"HUC";;NULL;;;"47560";"47560";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"18";"126758";"LAN";"HUC";;NULL;;;"200000";"8565";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"18";"126759";"DIS";"HUC";;NULL;;;"17950";"17950";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"18";"126759";"LAN";"HUC";;NULL;;;"16680";"16680";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"22";"126436";"LAN";"HUC";;NULL;;;"15938000";"15938000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"22";"126441";"LAN";"HUC";;NULL;;;"200000";"200000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"22";"126757";"DIS";"HUC";;NULL;;;"390000";"390000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"22";"127144";"LAN";"HUC";;NULL;;;"50000";"50000";NULL
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"23";"126175";"LAN";"HUC";;NULL;;;"280000";"7995";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"23";"126436";"DIS";"HUC";;NULL;;;"9225";"9225";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"23";"126436";"LAN";"HUC";;NULL;;;"16355000";"1722820";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"23";"126441";"LAN";"HUC";;NULL;;;"55080";"55080";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"23";"126447";"DIS";"HUC";;NULL;;;"14355";"14355";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"23";"126757";"DIS";"HUC";;NULL;;;"60395";"60395";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"23";"126758";"LAN";"HUC";;NULL;;;"100000";"10410";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"23";"126759";"LAN";"HUC";;NULL;;;"31835";"31835";"cm"
"SL";"S";"ISL";"DEU";"2018";"DEU-DCF";"DEU20186818660";"23";"127144";"LAN";"HUC";;NULL;;;"2790";"2790";"cm"
"SL";"S";"NLD";"DEU";"2018";"DEU-DCF";"DEU20180685328";"21";"126417";"LAN";"HUC";;NULL;;;"160000000";"23007";"scm"
"SL";"S";"NLD";"DEU";"2018";"DEU-DCF";"DEU20180685328";"23";"126417";"LAN";"HUC";;NULL;;;"230000000";"23310";"scm"
"SL";"S";"NLD";"DEU";"2018";"DEU-DCF";"DEU20180685328";"25";"126417";"LAN";"HUC";;NULL;;;"230000000";"23608";"scm"
"SL";"S";"NLD";"DEU";"2018";"DEU-DCF";"DEU20186819769";"2";"126441";"DIS";"HUC";;NULL;;;"17652";"17652";"cm"
"SL";"S";"NLD";"DEU";"2018";"DEU-DCF";"DEU20186819769";"2";"127023";"LAN";"HUC";;NULL;;;"65520000";"154827";"cm"
"SL";"S";"NLD";"DEU";"2018";"DEU-DCF";"DEU20186819769";"3";"127023";"LAN";"HUC";;NULL;;;"168168000";"194603";"cm"
"SL";"S";"NLD";"DEU";"2018";"DEU-DCF";"DEU20186819769";"6";"126441";"DIS";"HUC";;NULL;;;"11054";"11054";"cm"
"SL";"S";"NLD";"DEU";"2018";"DEU-DCF";"DEU20186819769";"6";"127023";"LAN";"HUC";;NULL;;;"87360000";"193413";"cm"
"SL";"S";"NLD";"DEU";"2018";"DEU-DCF";"DEU20186819769";"7";"126441";"DIS";"HUC";;NULL;;;"670";"670";"cm"
"SL";"S";"NLD";"DEU";"2018";"DEU-DCF";"DEU20186819769";"7";"127023";"LAN";"HUC";;NULL;;;"165984000";"217664";"cm"
"SL";"S";"NLD";"DEU";"2018";"DEU-DCF";"DEU20186819769";"7";"148776";"DIS";"HUC";;NULL;;;"9000";"9000";NULL
"SL";"S";"NLD";"DEU";"2018";"DEU-DCF";"DEU20186819769";"8";"127023";"LAN";"HUC";;NULL;;;"107016000";"226342";"cm"
"SL";"S";"NLD";"DEU";"2018";"DEU-DCF";"DEU20186819769";"9";"127023";"LAN";"HUC";;NULL;;;"65520000";"224063";"cm"
"SL";"S";"NLD";"DEU";"2018";"DEU-DCF";"DEU20186819769";"10";"127023";"LAN";"HUC";;NULL;;;"98280000";"68575";"cm"
"SL";"S";"NLD";"DEU";"2018";"DEU-DCF";"DEU20186819769";"11";"127023";"LAN";"HUC";;NULL;;;"98280000";"294546";"cm"
"SL";"S";"NLD";"DEU";"2018";"DEU-DCF";"DEU20186819769";"12";"127023";"LAN";"HUC";;NULL;;;"49140000";"223023";"cm"
"SL";"S";"NLD";"DEU";"2018";"DEU-DCF";"DEU20186819769";"14";"127023";"LAN";"HUC";;NULL;;;"163800000";"299703";"cm"
